provider,flow,area,source,product,frequency,unit,detail,series_id,description,name
US_EIA,None,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPOOXE_YOP_R50_2.M,PET.M_EPOOXE_YOP_R50_2.M,"PADD 5 Oxygenate Plant Production of Fuel Ethanol, Monthly","PADD 5 Oxygenate Plant Production of Fuel Ethanol, Monthly"
US_EIA,REFINOBS,USA,gov_eia_PET,None,Monthly,KBD,PET.M_NA_YDR_R50_MBBLD.M,PET.M_NA_YDR_R50_MBBLD.M,"PADD 5 Downstream Processing of Fresh Feed Input by Catalytic Reforming Units, Monthly","PADD 5 Downstream Processing of Fresh Feed Input by Catalytic Reforming Units, Monthly"
US_EIA,None,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPLLEA_FPF_R50_MBBLD.M,PET.M_EPLLEA_FPF_R50_MBBLD.M,"PADD 5 Field Production of Ethane, Monthly (Thousand Barrels per Day)","PADD 5 Field Production of Ethane, Monthly (Thousand Barrels per Day)"
US_EIA,None,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPLLBAI_FPF_R50_MBBLD.A,PET.M_EPLLBAI_FPF_R50_MBBLD.A,"PADD 5 Field Production of Isobutane, Annual (Thousand Barrels per Day)","PADD 5 Field Production of Isobutane, Annual (Thousand Barrels per Day)"
US_EIA,None,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPL2_FPF_R50_MBBLD.M,PET.M_EPL2_FPF_R50_MBBLD.M,"PADD 5 Field Production of Natural Gas Liquids, Monthly (Thousand Barrels per Day)","PADD 5 Field Production of Natural Gas Liquids, Monthly (Thousand Barrels per Day)"
US_EIA,None,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPLLNG_FPF_R50_MBBLD.M,PET.M_EPLLNG_FPF_R50_MBBLD.M,"PADD 5 Field Production of Natural Gasoline, Monthly (Thousand Barrels per Day)","PADD 5 Field Production of Natural Gasoline, Monthly (Thousand Barrels per Day)"
US_EIA,None,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPLLBAN_FPF_R50_MBBLD.M,PET.M_EPLLBAN_FPF_R50_MBBLD.M,"PADD 5 Field Production of Normal Butane, Monthly (Thousand Barrels per Day)","PADD 5 Field Production of Normal Butane, Monthly (Thousand Barrels per Day)"
US_EIA,None,USA,gov_eia_PET,None,Monthly,KBD,PET.M_EPLLPA_FPF_R50_MBBLD.M,PET.M_EPLLPA_FPF_R50_MBBLD.M,"PADD 5  Field Production of Propane, Monthly (Thousand Barrels per Day)","PADD 5  Field Production of Propane, Monthly (Thousand Barrels per Day)"
US_EIA,None,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.8_NA_8R0D_R50_MBBL.A,PET.8_NA_8R0D_R50_MBBL.A,"PADD 5 Domestic Crude Oil Refinery Receipts, Annual (Thousand Barrels)","PADD 5 Domestic Crude Oil Refinery Receipts, Annual (Thousand Barrels)"
US_EIA,None,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.8_NA_8R0F_R50_MBBL.A,PET.8_NA_8R0F_R50_MBBL.A,"PADD 5 Foreign Crude Oil Refinery Receipts, Annual (Thousand Barrels)","PADD 5 Foreign Crude Oil Refinery Receipts, Annual (Thousand Barrels)"
US_EIA,None,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.8_NA_8RPD_R50_MBBL.A,PET.8_NA_8RPD_R50_MBBL.A,"PADD 5 Domestic Crude Oil Refinery Receipts by Pipeline, Annual (Thousand Barrels)","PADD 5 Domestic Crude Oil Refinery Receipts by Pipeline, Annual (Thousand Barrels)"
US_EIA,None,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.8_NA_8RPF_R50_MBBL.A,PET.8_NA_8RPF_R50_MBBL.A,"PADD 5 Foreign Crude Oil Refinery Receipts by Pipeline, Annual (Thousand Barrels)","PADD 5 Foreign Crude Oil Refinery Receipts by Pipeline, Annual (Thousand Barrels)"
US_EIA,None,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.8_NA_8RCD_R50_MBBL.A,PET.8_NA_8RCD_R50_MBBL.A,"PADD 5 Domestic Crude Oil Refinery Receipts by Tank Cars (Rail), Annual (Thousand Barrels)","PADD 5 Domestic Crude Oil Refinery Receipts by Tank Cars (Rail), Annual (Thousand Barrels)"
US_EIA,None,USA,gov_eia_PET,CRUDEOIL,Monthly,KBBL,PET.8_NA_8RCF_R50_MBBL.A,PET.8_NA_8RCF_R50_MBBL.A,"PADD 5 Foreign Crude Oil Refinery Receipts by Tank Cars (Rail), Annual (Thousand Barrels)","PADD 5 Foreign Crude Oil Refinery Receipts by Tank Cars (Rail), Annual (Thousand Barrels)"
