COUNTRY,PRODUCT,TIME,VALUE
OECD,MOTORGAS,3Q2011,14473.971
OECD,MOTORGAS,4Q2011,13973.372
OECD,MOTORGAS,1Q2012,13604.066
OECD,MOTORGAS,2Q2012,14191.286
OECD,MOTORGAS,3Q2012,14243.968
OECD,MOTORGAS,4Q2012,13776.435
OECD,MOTORGAS,1Q2013,13434.288
OECD,MOTORGAS,2Q2013,14208.453
OECD,MOTORGAS,3Q2013,14514.537
OECD,MOTORGAS,4Q2013,14011.2
OECD,MOTORGAS,1Q2014,13516.07
OECD,MOTORGAS,2Q2014,14160.318
OECD,MOTORGAS,3Q2014,14428.115
OECD,MOTORGAS,4Q2014,14177.286
OECD,MOTORGAS,1Q2015,13772.589
OECD,MOTORGAS,2Q2015,14445.076
OECD,MOTORGAS,3Q2015,14770.723
OECD,MOTORGAS,4Q2015,14320.49
OECD,MOTORGAS,1Q2016,14064.336
OECD,MOTORGAS,2Q2016,14631.771
OECD,MOTORGAS,3Q2016,15027.349
OECD,MOTORGAS,4Q2016,14389.4
OECD,MOTORGAS,1Q2017,13904.987
OECD,MOTORGAS,2Q2017,14804.107
OECD,MOTORGAS,3Q2017,15005.58
OECD,MOTORGAS,4Q2017,14461.347
OECD,MOTORGAS,1Q2018,14053.912
OECD,MOTORGAS,2Q2018,14788.485
OECD,MOTORGAS,3Q2018,14868.06
OECD,MOTORGAS,4Q2018,14366.937
OECD,MOTORGAS,1Q2019,14047.2
OECD,MOTORGAS,2Q2019,14873.3
OECD,MOTORGAS,3Q2019,15005.1
OECD,MOTORGAS,4Q2019,14491.7
OECD,MOTORGAS,2007,14958.379
OECD,MOTORGAS,2008,14523.629
OECD,MOTORGAS,2009,14514.988
OECD,MOTORGAS,2010,14457.063
OECD,MOTORGAS,2011,14131.623
OECD,MOTORGAS,2012,13954.246
OECD,MOTORGAS,2013,14044.994
OECD,MOTORGAS,2014,14073.239
OECD,MOTORGAS,2015,14329.936
OECD,MOTORGAS,2016,14529.199
OECD,MOTORGAS,2017,14546.794
OECD,MOTORGAS,2018,14521.161
OECD,MOTORGAS,2019,14606.6
OECD,JETANDKERO,JAN2007,4438.3
OECD,JETANDKERO,FEB2007,4480.7
OECD,JETANDKERO,MAR2007,4259.4
OECD,JETANDKERO,APR2007,4053.5
OECD,JETANDKERO,MAY2007,3856.8
OECD,JETANDKERO,JUN2007,4002.5
OECD,JETANDKERO,JUL2007,4039.9
OECD,JETANDKERO,AUG2007,4077
OECD,JETANDKERO,SEP2007,3974.6
OECD,JETANDKERO,OCT2007,4195.9
OECD,JETANDKERO,NOV2007,4292.1
OECD,JETANDKERO,DEC2007,4372.1
OECD,JETANDKERO,JAN2008,4425
OECD,JETANDKERO,FEB2008,4544.7
OECD,JETANDKERO,MAR2008,4117.6
OECD,JETANDKERO,APR2008,3976
OECD,JETANDKERO,MAY2008,3812
OECD,JETANDKERO,JUN2008,3910.5
OECD,JETANDKERO,JUL2008,3909.7
OECD,JETANDKERO,AUG2008,3830.3
OECD,JETANDKERO,SEP2008,3746.8
OECD,JETANDKERO,OCT2008,3691.4
OECD,JETANDKERO,NOV2008,3821.1
OECD,JETANDKERO,DEC2008,4218.2
OECD,JETANDKERO,JAN2009,4095.3
OECD,JETANDKERO,FEB2009,4012.1
OECD,JETANDKERO,MAR2009,3792
OECD,JETANDKERO,APR2009,3666.1
OECD,JETANDKERO,MAY2009,3374.9
OECD,JETANDKERO,JUN2009,3555.7
OECD,JETANDKERO,JUL2009,3603.8
OECD,JETANDKERO,AUG2009,3682.5
OECD,JETANDKERO,SEP2009,3575.5
OECD,JETANDKERO,OCT2009,3673.9
OECD,JETANDKERO,NOV2009,3667.6
OECD,JETANDKERO,DEC2009,4062.2
OECD,JETANDKERO,JAN2010,3951.5
OECD,JETANDKERO,FEB2010,4032.4
OECD,JETANDKERO,MAR2010,3897.4
OECD,JETANDKERO,APR2010,3608.7
OECD,JETANDKERO,MAY2010,3551.6
OECD,JETANDKERO,JUN2010,3741.6
OECD,JETANDKERO,JUL2010,3744.5
OECD,JETANDKERO,AUG2010,3751.2
OECD,JETANDKERO,SEP2010,3732
OECD,JETANDKERO,OCT2010,3719.1
OECD,JETANDKERO,NOV2010,3881.6
OECD,JETANDKERO,DEC2010,4074.5
OECD,JETANDKERO,JAN2011,4061.5
OECD,JETANDKERO,FEB2011,4014.4
OECD,JETANDKERO,MAR2011,3909.7
OECD,JETANDKERO,APR2011,3678.5
OECD,JETANDKERO,MAY2011,3462.4
OECD,JETANDKERO,JUN2011,3705.3
OECD,JETANDKERO,JUL2011,3694.7
OECD,JETANDKERO,AUG2011,3802.9
OECD,JETANDKERO,SEP2011,3739
OECD,JETANDKERO,OCT2011,3707.5
OECD,JETANDKERO,NOV2011,3691.5
OECD,JETANDKERO,DEC2011,3951.1
OECD,JETANDKERO,JAN2012,3865.6
OECD,JETANDKERO,FEB2012,4058.7
OECD,JETANDKERO,MAR2012,3800.6
OECD,JETANDKERO,APR2012,3511.8
OECD,JETANDKERO,MAY2012,3539.7
OECD,JETANDKERO,JUN2012,3681.8
OECD,JETANDKERO,JUL2012,3686
OECD,JETANDKERO,AUG2012,3735.3
OECD,JETANDKERO,SEP2012,3651.6
OECD,JETANDKERO,OCT2012,3641.8
OECD,JETANDKERO,NOV2012,3799.5
OECD,JETANDKERO,DEC2012,4066.1
OECD,JETANDKERO,JAN2013,3933.2
OECD,JETANDKERO,FEB2013,3921.3
OECD,JETANDKERO,MAR2013,3724.9
OECD,JETANDKERO,APR2013,3685.7
OECD,JETANDKERO,MAY2013,3655.9
OECD,JETANDKERO,JUN2013,3616.8
OECD,JETANDKERO,JUL2013,3842.6
OECD,JETANDKERO,AUG2013,3877.3
OECD,JETANDKERO,SEP2013,3767.7
OECD,JETANDKERO,OCT2013,3781.6
OECD,JETANDKERO,NOV2013,3921.2
OECD,JETANDKERO,DEC2013,4032.7
OECD,JETANDKERO,JAN2014,3942.1
OECD,JETANDKERO,FEB2014,3989.8
OECD,JETANDKERO,MAR2014,3879.1
OECD,JETANDKERO,APR2014,3684.5
OECD,JETANDKERO,MAY2014,3557.7
OECD,JETANDKERO,JUN2014,3842.8
OECD,JETANDKERO,JUL2014,3934.2
OECD,JETANDKERO,AUG2014,3908.8
OECD,JETANDKERO,SEP2014,3871.8
OECD,JETANDKERO,OCT2014,3848.8
OECD,JETANDKERO,NOV2014,3801.4
OECD,JETANDKERO,DEC2014,4299.8
OECD,JETANDKERO,JAN2015,3954.6
OECD,JETANDKERO,FEB2015,4171.5
OECD,JETANDKERO,MAR2015,4019.2
OECD,JETANDKERO,APR2015,3856.2
OECD,JETANDKERO,MAY2015,3727.9
OECD,JETANDKERO,JUN2015,3993.8
OECD,JETANDKERO,JUL2015,4043.7
OECD,JETANDKERO,AUG2015,4087.9
OECD,JETANDKERO,SEP2015,4100.3
OECD,JETANDKERO,OCT2015,4050.9
OECD,JETANDKERO,NOV2015,3898
OECD,JETANDKERO,DEC2015,4258.8
OECD,JETANDKERO,JAN2016,4093.6
OECD,JETANDKERO,FEB2016,4284
OECD,JETANDKERO,MAR2016,4113.3
OECD,JETANDKERO,APR2016,3968
OECD,JETANDKERO,MAY2016,3923.6
OECD,JETANDKERO,JUN2016,4141
OECD,JETANDKERO,JUL2016,4205.3
OECD,JETANDKERO,AUG2016,4271.4
OECD,JETANDKERO,SEP2016,4192.1
OECD,JETANDKERO,OCT2016,4169.3
OECD,JETANDKERO,NOV2016,4189.8
OECD,JETANDKERO,DEC2016,4435.1
OECD,JETANDKERO,JAN2017,4332.7
OECD,JETANDKERO,FEB2017,4359
OECD,JETANDKERO,MAR2017,4335
OECD,JETANDKERO,APR2017,4106.6
OECD,JETANDKERO,MAY2017,4088.5
OECD,JETANDKERO,JUN2017,4302
OECD,JETANDKERO,JUL2017,4394.5
OECD,JETANDKERO,AUG2017,4427.4
OECD,JETANDKERO,SEP2017,4364.8
OECD,JETANDKERO,OCT2017,4413.3
OECD,JETANDKERO,NOV2017,4380.2
OECD,JETANDKERO,DEC2017,4657.2
OECD,JETANDKERO,JAN2018,4471.3
OECD,JETANDKERO,FEB2018,4620.7
OECD,JETANDKERO,MAR2018,4391.7
OECD,JETANDKERO,APR2018,4173.2
OECD,JETANDKERO,MAY2018,4328.1
OECD,JETANDKERO,JUN2018,4480.3
OECD,JETANDKERO,JUL2018,4496.3
OECD,JETANDKERO,AUG2018,4633.4
OECD,JETANDKERO,SEP2018,4474.3
OECD,JETANDKERO,OCT2018,4360.3
OECD,JETANDKERO,NOV2018,4397.1
OECD,JETANDKERO,DEC2018,4714.2
OECD,JETANDKERO,JAN2019,4549.8
OECD,JETANDKERO,FEB2019,4649.2
OECD,JETANDKERO,MAR2019,4478
OECD,JETANDKERO,APR2019,4378.7
OECD,JETANDKERO,MAY2019,4315.2
OECD,JETANDKERO,JUN2019,4551.9
OECD,JETANDKERO,JUL2019,4663.5
OECD,JETANDKERO,AUG2019,4660.2
OECD,JETANDKERO,SEP2019,4577.3
OECD,JETANDKERO,OCT2019,4483.9
OECD,JETANDKERO,NOV2019,4477.4
OECD,JETANDKERO,DEC2019,4778.3
OECD,JETANDKERO,1Q2007,4389.87
OECD,JETANDKERO,2Q2007,3969.679
OECD,JETANDKERO,3Q2007,4031.108
OECD,JETANDKERO,4Q2007,4286.641
OECD,JETANDKERO,1Q2008,4358.427
OECD,JETANDKERO,2Q2008,3898.538
OECD,JETANDKERO,3Q2008,3829.826
OECD,JETANDKERO,4Q2008,3911.202
OECD,JETANDKERO,1Q2009,3964.946
OECD,JETANDKERO,2Q2009,3530.504
OECD,JETANDKERO,3Q2009,3621.09
OECD,JETANDKERO,4Q2009,3802.686
OECD,JETANDKERO,1Q2010,3958.034
OECD,JETANDKERO,2Q2010,3633.062
OECD,JETANDKERO,3Q2010,3742.682
OECD,JETANDKERO,4Q2010,3891.843
OECD,JETANDKERO,1Q2011,3994.56
OECD,JETANDKERO,2Q2011,3613.719
OECD,JETANDKERO,3Q2011,3745.604
OECD,JETANDKERO,4Q2011,3784.365
OECD,JETANDKERO,1Q2012,3904.995
OECD,JETANDKERO,2Q2012,3577.348
OECD,JETANDKERO,3Q2012,3691.395
OECD,JETANDKERO,4Q2012,3836.195
OECD,JETANDKERO,1Q2013,3857.75
OECD,JETANDKERO,2Q2013,3652.834
OECD,JETANDKERO,3Q2013,3829.868
OECD,JETANDKERO,4Q2013,3911.732
OECD,JETANDKERO,1Q2014,3935.24
OECD,JETANDKERO,2Q2014,3693.491
OECD,JETANDKERO,3Q2014,3905.293
OECD,JETANDKERO,4Q2014,3985.311
OECD,JETANDKERO,1Q2015,4044.331
OECD,JETANDKERO,2Q2015,3857.856
OECD,JETANDKERO,3Q2015,4077.05
OECD,JETANDKERO,4Q2015,4071.095
OECD,JETANDKERO,1Q2016,4160.988
OECD,JETANDKERO,2Q2016,4009.908
OECD,JETANDKERO,3Q2016,4223.268
OECD,JETANDKERO,4Q2016,4265.548
OECD,JETANDKERO,1Q2017,4341.674
OECD,JETANDKERO,2Q2017,4164.852
OECD,JETANDKERO,3Q2017,4395.901
OECD,JETANDKERO,4Q2017,4484.69
OECD,JETANDKERO,1Q2018,4490.362
OECD,JETANDKERO,2Q2018,4327.21
OECD,JETANDKERO,3Q2018,4535.323
OECD,JETANDKERO,4Q2018,4491.549
OECD,JETANDKERO,1Q2019,4556
OECD,JETANDKERO,2Q2019,4414.2
OECD,JETANDKERO,3Q2019,4634.3
OECD,JETANDKERO,4Q2019,4581
OECD,JETANDKERO,2007,4168.663
OECD,JETANDKERO,2008,3998.794
OECD,JETANDKERO,2009,3729.064
OECD,JETANDKERO,2010,3806.049
OECD,JETANDKERO,2011,3783.879
OECD,JETANDKERO,2012,3752.545
OECD,JETANDKERO,2013,3813.24
OECD,JETANDKERO,2014,3880.041
OECD,JETANDKERO,2015,4012.833
OECD,JETANDKERO,2016,4165.362
OECD,JETANDKERO,2017,4347.306
OECD,JETANDKERO,2018,4461.318
OECD,JETANDKERO,2019,4546.7
OECD,GASDIES,JAN2007,13327.8
OECD,GASDIES,FEB2007,14161.8
OECD,GASDIES,MAR2007,13869.1
OECD,GASDIES,APR2007,12847.2
OECD,GASDIES,MAY2007,12773.5
OECD,GASDIES,JUN2007,13072.1
OECD,GASDIES,JUL2007,12836.3
OECD,GASDIES,AUG2007,13061.7
OECD,GASDIES,SEP2007,13569.7
OECD,GASDIES,OCT2007,14183
OECD,GASDIES,NOV2007,13987.8
OECD,GASDIES,DEC2007,13482.9
OECD,GASDIES,JAN2008,13512.6
OECD,GASDIES,FEB2008,14032.4
OECD,GASDIES,MAR2008,13139.3
OECD,GASDIES,APR2008,13478.8
OECD,GASDIES,MAY2008,12680.3
OECD,GASDIES,JUN2008,12487.6
OECD,GASDIES,JUL2008,12777
OECD,GASDIES,AUG2008,12314.3
OECD,GASDIES,SEP2008,13540.3
OECD,GASDIES,OCT2008,14126.2
OECD,GASDIES,NOV2008,13243.2
OECD,GASDIES,DEC2008,13538.4
OECD,GASDIES,JAN2009,13455
OECD,GASDIES,FEB2009,13456.7
OECD,GASDIES,MAR2009,13248.7
OECD,GASDIES,APR2009,12199.3
OECD,GASDIES,MAY2009,11724.7
OECD,GASDIES,JUN2009,12198.3
OECD,GASDIES,JUL2009,11984.7
OECD,GASDIES,AUG2009,11485.2
OECD,GASDIES,SEP2009,12514.2
OECD,GASDIES,OCT2009,12899.6
OECD,GASDIES,NOV2009,12369.2
OECD,GASDIES,DEC2009,13136.6
OECD,GASDIES,JAN2010,12050.5
OECD,GASDIES,FEB2010,13361.3
OECD,GASDIES,MAR2010,13276.5
OECD,GASDIES,APR2010,12554
OECD,GASDIES,MAY2010,12058.5
OECD,GASDIES,JUN2010,12703.5
OECD,GASDIES,JUL2010,12486.6
OECD,GASDIES,AUG2010,12615.5
OECD,GASDIES,SEP2010,13367.4
OECD,GASDIES,OCT2010,13180.6
OECD,GASDIES,NOV2010,13431.1
OECD,GASDIES,DEC2010,13756.8
OECD,GASDIES,JAN2011,12362.7
OECD,GASDIES,FEB2011,13552.5
OECD,GASDIES,MAR2011,13255.7
OECD,GASDIES,APR2011,12211.8
OECD,GASDIES,MAY2011,12278.2
OECD,GASDIES,JUN2011,12690.7
OECD,GASDIES,JUL2011,12400.2
OECD,GASDIES,AUG2011,13235.2
OECD,GASDIES,SEP2011,13362.7
OECD,GASDIES,OCT2011,13311.1
OECD,GASDIES,NOV2011,13500.3
OECD,GASDIES,DEC2011,13001
OECD,GASDIES,JAN2012,12289.3
OECD,GASDIES,FEB2012,13587.3
OECD,GASDIES,MAR2012,12672.6
OECD,GASDIES,APR2012,12303.6
OECD,GASDIES,MAY2012,12517.3
OECD,GASDIES,JUN2012,12840.4
OECD,GASDIES,JUL2012,12594.4
OECD,GASDIES,AUG2012,12516.5
OECD,GASDIES,SEP2012,12568.1
OECD,GASDIES,OCT2012,13360.6
OECD,GASDIES,NOV2012,13349.8
OECD,GASDIES,DEC2012,12394.2
OECD,GASDIES,JAN2013,12687.2
OECD,GASDIES,FEB2013,13122.9
OECD,GASDIES,MAR2013,12592
OECD,GASDIES,APR2013,13149.1
OECD,GASDIES,MAY2013,12745.5
OECD,GASDIES,JUN2013,12503.4
OECD,GASDIES,JUL2013,12656.6
OECD,GASDIES,AUG2013,12468.6
OECD,GASDIES,SEP2013,12690.5
OECD,GASDIES,OCT2013,13616.7
OECD,GASDIES,NOV2013,13304.8
OECD,GASDIES,DEC2013,12775.6
OECD,GASDIES,JAN2014,12804.1
OECD,GASDIES,FEB2014,13208.4
OECD,GASDIES,MAR2014,13072.6
OECD,GASDIES,APR2014,12767.9
OECD,GASDIES,MAY2014,12539.1
OECD,GASDIES,JUN2014,12704.2
OECD,GASDIES,JUL2014,12872.8
OECD,GASDIES,AUG2014,12512
OECD,GASDIES,SEP2014,13341.4
OECD,GASDIES,OCT2014,13834.4
OECD,GASDIES,NOV2014,12998.3
OECD,GASDIES,DEC2014,13468.6
OECD,GASDIES,JAN2015,13072
OECD,GASDIES,FEB2015,14373.8
OECD,GASDIES,MAR2015,13336.2
OECD,GASDIES,APR2015,13159.4
OECD,GASDIES,MAY2015,12390.1
OECD,GASDIES,JUN2015,13095.5
OECD,GASDIES,JUL2015,13100.5
OECD,GASDIES,AUG2015,13004.1
OECD,GASDIES,SEP2015,13826.8
OECD,GASDIES,OCT2015,13619.2
OECD,GASDIES,NOV2015,12981.5
OECD,GASDIES,DEC2015,13305
OECD,GASDIES,JAN2016,12514.3
OECD,GASDIES,FEB2016,13526.9
OECD,GASDIES,MAR2016,13490.8
OECD,GASDIES,APR2016,13241.5
OECD,GASDIES,MAY2016,12790.9
OECD,GASDIES,JUN2016,13072.5
OECD,GASDIES,JUL2016,12487.2
OECD,GASDIES,AUG2016,13303.3
OECD,GASDIES,SEP2016,13621.8
OECD,GASDIES,OCT2016,13528
OECD,GASDIES,NOV2016,13751.9
OECD,GASDIES,DEC2016,13778.4
OECD,GASDIES,JAN2017,12613.9
OECD,GASDIES,FEB2017,13453.7
OECD,GASDIES,MAR2017,13868.6
OECD,GASDIES,APR2017,12855
OECD,GASDIES,MAY2017,13524.3
OECD,GASDIES,JUN2017,13753
OECD,GASDIES,JUL2017,13107.2
OECD,GASDIES,AUG2017,13536.1
OECD,GASDIES,SEP2017,13809.6
OECD,GASDIES,OCT2017,13669.9
OECD,GASDIES,NOV2017,14314.9
OECD,GASDIES,DEC2017,13630.6
OECD,GASDIES,JAN2018,13284.2
OECD,GASDIES,FEB2018,14018.4
OECD,GASDIES,MAR2018,14058.1
OECD,GASDIES,APR2018,13630.5
OECD,GASDIES,MAY2018,13637.3
OECD,GASDIES,JUN2018,13566.7
OECD,GASDIES,JUL2018,13556.6
OECD,GASDIES,AUG2018,13712.8
OECD,GASDIES,SEP2018,13655.1
OECD,GASDIES,OCT2018,14163.2
OECD,GASDIES,NOV2018,13833.5
OECD,GASDIES,DEC2018,13879.6
OECD,GASDIES,JAN2019,13244.9
OECD,GASDIES,FEB2019,14205.8
OECD,GASDIES,MAR2019,13640.5
OECD,GASDIES,APR2019,13851.9
OECD,GASDIES,MAY2019,13571.7
OECD,GASDIES,JUN2019,13824.7
OECD,GASDIES,JUL2019,13561.4
OECD,GASDIES,AUG2019,13540.4
OECD,GASDIES,SEP2019,13979.9
OECD,GASDIES,OCT2019,14270.5
OECD,GASDIES,NOV2019,13966.4
OECD,GASDIES,DEC2019,13896.5
OECD,GASDIES,1Q2007,13773.714
OECD,GASDIES,2Q2007,12896.236
OECD,GASDIES,3Q2007,13151.402
OECD,GASDIES,4Q2007,13883.445
OECD,GASDIES,1Q2008,13551.082
OECD,GASDIES,2Q2008,12880.014
OECD,GASDIES,3Q2008,12869.992
OECD,GASDIES,4Q2008,13640.202
OECD,GASDIES,1Q2009,13384.47
OECD,GASDIES,2Q2009,12037.293
OECD,GASDIES,3Q2009,11989.053
OECD,GASDIES,4Q2009,12806.502
OECD,GASDIES,1Q2010,12880.593
OECD,GASDIES,2Q2010,12434.489
OECD,GASDIES,3Q2010,12817.251
OECD,GASDIES,4Q2010,13456.439
OECD,GASDIES,1Q2011,13040.449
OECD,GASDIES,2Q2011,12392.299
OECD,GASDIES,3Q2011,12995.417
OECD,GASDIES,4Q2011,13268.305
OECD,GASDIES,1Q2012,12833.523
OECD,GASDIES,2Q2012,12553.366
OECD,GASDIES,3Q2012,12559.575
OECD,GASDIES,4Q2012,13031.443
OECD,GASDIES,1Q2013,12789.96
OECD,GASDIES,2Q2013,12798.742
OECD,GASDIES,3Q2013,12604.307
OECD,GASDIES,4Q2013,13231.579
OECD,GASDIES,1Q2014,13022.366
OECD,GASDIES,2Q2014,12668.957
OECD,GASDIES,3Q2014,12904.03
OECD,GASDIES,4Q2014,13438.5
OECD,GASDIES,1Q2015,13568.007
OECD,GASDIES,2Q2015,12876.265
OECD,GASDIES,3Q2015,13304.854
OECD,GASDIES,4Q2015,13305.383
OECD,GASDIES,1Q2016,13169.651
OECD,GASDIES,2Q2016,13032.285
OECD,GASDIES,3Q2016,13132.168
OECD,GASDIES,4Q2016,13685.385
OECD,GASDIES,1Q2017,13307.346
OECD,GASDIES,2Q2017,13379.047
OECD,GASDIES,3Q2017,13480.764
OECD,GASDIES,4Q2017,13866.984
OECD,GASDIES,1Q2018,13779.183
OECD,GASDIES,2Q2018,13611.784
OECD,GASDIES,3Q2018,13641.352
OECD,GASDIES,4Q2018,13960.128
OECD,GASDIES,1Q2019,13680.1
OECD,GASDIES,2Q2019,13747.5
OECD,GASDIES,3Q2019,13690.8
OECD,GASDIES,4Q2019,14045.3
OECD,GASDIES,2007,13425.747
OECD,GASDIES,2008,13235.431
OECD,GASDIES,2009,12551.198
OECD,GASDIES,2010,12898.552
OECD,GASDIES,2011,12924.937
OECD,GASDIES,2012,12744.756
OECD,GASDIES,2013,12856.667
OECD,GASDIES,2014,13009.317
OECD,GASDIES,2015,13263.021
OECD,GASDIES,2016,13255.713
OECD,GASDIES,2017,13509.992
OECD,GASDIES,2018,13748.315
OECD,GASDIES,2019,13791.7
OECD,DIESEL,JAN2007,8833.2
OECD,DIESEL,FEB2007,9481.8
OECD,DIESEL,MAR2007,9786.5
OECD,DIESEL,APR2007,9470.2
OECD,DIESEL,MAY2007,9756.4
OECD,DIESEL,JUN2007,10119.3
OECD,DIESEL,JUL2007,9904.6
OECD,DIESEL,AUG2007,9994
OECD,DIESEL,SEP2007,10161.4
OECD,DIESEL,OCT2007,10464.4
OECD,DIESEL,NOV2007,10125.8
OECD,DIESEL,DEC2007,9544.9
OECD,DIESEL,JAN2008,9273.7
OECD,DIESEL,FEB2008,9719
OECD,DIESEL,MAR2008,9430.3
OECD,DIESEL,APR2008,10131.4
OECD,DIESEL,MAY2008,10016.7
OECD,DIESEL,JUN2008,9782.6
OECD,DIESEL,JUL2008,9911.7
OECD,DIESEL,AUG2008,9454.8
OECD,DIESEL,SEP2008,10030.5
OECD,DIESEL,OCT2008,10442.3
OECD,DIESEL,NOV2008,9608.6
OECD,DIESEL,DEC2008,9302.6
OECD,DIESEL,JAN2009,8981.8
OECD,DIESEL,FEB2009,9336.4
OECD,DIESEL,MAR2009,9469.7
OECD,DIESEL,APR2009,9355.8
OECD,DIESEL,MAY2009,9292.6
OECD,DIESEL,JUN2009,9561.1
OECD,DIESEL,JUL2009,9586.4
OECD,DIESEL,AUG2009,9147.8
OECD,DIESEL,SEP2009,9659.7
OECD,DIESEL,OCT2009,9744.1
OECD,DIESEL,NOV2009,9466.9
OECD,DIESEL,DEC2009,9189
OECD,DIESEL,JAN2010,8478.1
OECD,DIESEL,FEB2010,9387.1
OECD,DIESEL,MAR2010,9748.2
OECD,DIESEL,APR2010,9733.5
OECD,DIESEL,MAY2010,9306.2
OECD,DIESEL,JUN2010,9968.9
OECD,DIESEL,JUL2010,9812.1
OECD,DIESEL,AUG2010,9700.7
OECD,DIESEL,SEP2010,10021.8
OECD,DIESEL,OCT2010,9892.1
OECD,DIESEL,NOV2010,10055
OECD,DIESEL,DEC2010,9652.3
OECD,DIESEL,JAN2011,8825.2
OECD,DIESEL,FEB2011,9868.1
OECD,DIESEL,MAR2011,9951.8
OECD,DIESEL,APR2011,9643.5
OECD,DIESEL,MAY2011,9897.5
OECD,DIESEL,JUN2011,10283.5
OECD,DIESEL,JUL2011,9923.2
OECD,DIESEL,AUG2011,10358.1
OECD,DIESEL,SEP2011,10346.2
OECD,DIESEL,OCT2011,10176.6
OECD,DIESEL,NOV2011,10341.9
OECD,DIESEL,DEC2011,9754.1
OECD,DIESEL,JAN2012,9049.8
OECD,DIESEL,FEB2012,9726.9
OECD,DIESEL,MAR2012,9955
OECD,DIESEL,APR2012,9767.9
OECD,DIESEL,MAY2012,10008.2
OECD,DIESEL,JUN2012,10221.3
OECD,DIESEL,JUL2012,9990.4
OECD,DIESEL,AUG2012,10105.1
OECD,DIESEL,SEP2012,9955.8
OECD,DIESEL,OCT2012,10530.1
OECD,DIESEL,NOV2012,10227
OECD,DIESEL,DEC2012,9285.4
OECD,DIESEL,JAN2013,9399.3
OECD,DIESEL,FEB2013,9894.7
OECD,DIESEL,MAR2013,9681.3
OECD,DIESEL,APR2013,10261.7
OECD,DIESEL,MAY2013,10121.9
OECD,DIESEL,JUN2013,10091.4
OECD,DIESEL,JUL2013,10365.6
OECD,DIESEL,AUG2013,10072.4
OECD,DIESEL,SEP2013,10063.2
OECD,DIESEL,OCT2013,10794.4
OECD,DIESEL,NOV2013,10357.1
OECD,DIESEL,DEC2013,9795.1
OECD,DIESEL,JAN2014,9876.4
OECD,DIESEL,FEB2014,10240.7
OECD,DIESEL,MAR2014,10253.5
OECD,DIESEL,APR2014,10497.2
OECD,DIESEL,MAY2014,10310.3
OECD,DIESEL,JUN2014,10587.1
OECD,DIESEL,JUL2014,10705.7
OECD,DIESEL,AUG2014,10306.9
OECD,DIESEL,SEP2014,10748
OECD,DIESEL,OCT2014,11178.4
OECD,DIESEL,NOV2014,10514.3
OECD,DIESEL,DEC2014,10657.3
OECD,DIESEL,JAN2015,10143.5
OECD,DIESEL,FEB2015,11169.6
OECD,DIESEL,MAR2015,10750.6
OECD,DIESEL,APR2015,10902.3
OECD,DIESEL,MAY2015,10360.4
OECD,DIESEL,JUN2015,11006.4
OECD,DIESEL,JUL2015,11005.2
OECD,DIESEL,AUG2015,10604.6
OECD,DIESEL,SEP2015,11133.7
OECD,DIESEL,OCT2015,11030.3
OECD,DIESEL,NOV2015,10546.9
OECD,DIESEL,DEC2015,10475.8
OECD,DIESEL,JAN2016,9753.1
OECD,DIESEL,FEB2016,10619.6
OECD,DIESEL,MAR2016,10672.2
OECD,DIESEL,APR2016,10879.4
OECD,DIESEL,MAY2016,10565.8
OECD,DIESEL,JUN2016,10992.2
OECD,DIESEL,JUL2016,10518.1
OECD,DIESEL,AUG2016,11024.2
OECD,DIESEL,SEP2016,11192.8
OECD,DIESEL,OCT2016,10943.3
OECD,DIESEL,NOV2016,11113
OECD,DIESEL,DEC2016,10875.2
OECD,DIESEL,JAN2017,9961.7
OECD,DIESEL,FEB2017,10762.8
OECD,DIESEL,MAR2017,11254.5
OECD,DIESEL,APR2017,10705.5
OECD,DIESEL,MAY2017,11272.2
OECD,DIESEL,JUN2017,11449.2
OECD,DIESEL,JUL2017,10846.9
OECD,DIESEL,AUG2017,11294.5
OECD,DIESEL,SEP2017,11275.9
OECD,DIESEL,OCT2017,11204.2
OECD,DIESEL,NOV2017,11528.1
OECD,DIESEL,DEC2017,10907.1
OECD,DIESEL,JAN2018,10830.7
OECD,DIESEL,FEB2018,11129.6
OECD,DIESEL,MAR2018,11308.1
OECD,DIESEL,APR2018,11432.4
OECD,DIESEL,MAY2018,11554.2
OECD,DIESEL,JUN2018,11498.5
OECD,DIESEL,JUL2018,11423.4
OECD,DIESEL,AUG2018,11491.5
OECD,DIESEL,SEP2018,11287.4
OECD,DIESEL,OCT2018,11565.9
OECD,DIESEL,NOV2018,11351.6
OECD,DIESEL,DEC2018,11098.6
OECD,DIESEL,JAN2019,10512.3
OECD,DIESEL,FEB2019,11457.8
OECD,DIESEL,MAR2019,11141.6
OECD,DIESEL,APR2019,11474.4
OECD,DIESEL,MAY2019,11382.6
OECD,DIESEL,JUN2019,11635.9
OECD,DIESEL,JUL2019,11412
OECD,DIESEL,AUG2019,11292.6
OECD,DIESEL,SEP2019,11481.2
OECD,DIESEL,OCT2019,11592.3
OECD,DIESEL,NOV2019,11291.4
OECD,DIESEL,DEC2019,11024.1
OECD,DIESEL,1Q2007,9363.346
OECD,DIESEL,2Q2007,9781.686
OECD,DIESEL,3Q2007,10018.463
OECD,DIESEL,4Q2007,10044.155
OECD,DIESEL,1Q2008,9468.956
OECD,DIESEL,2Q2008,9977.337
